product_code,product_name,2026-09-02,2026-09-01,2026-08-31,2026-08-30,2026-08-29,2026-08-28,2026-08-27,2026-08-26
77318285,ASRock 라데온 RX 9070 XT 스틸레전드 D6 16GB 대원씨티에스,1445000,1498980,,1143720,1199180,1498980,1498980,1449000
90701579,ASRock 라데온 RX 9070 XT 스틸레전드 DARK D6 16GB 대원씨티에스,1445000,1459960,,1113980,1459920,1460000,1460000,1397220
77318354,ASRock 라데온 RX 9070 스틸레전드 OC D6 16GB 대원씨티에스,1048410,1048410,,1048410,1048410,1048410,1048410,1048410
124056256,ASRock 인텔 Arc Pro B70 D6 Creator 32GB 인텍앤컴퍼니,,,,,,,,
74341484,ASUS DUAL 라데온 RX 7600 O8G EVO OC D6 8GB,459790,459790,,459790,459790,459790,459790,459790
95985854,ASUS DUAL 라데온 RX 9060 D6 8GB 대원씨티에스,583580,585130,,434810,569740,569830,563680,563680
122713927,ASUS DUAL 라데온 RX 9060 D6 8GB 엠버 앤 블레이드 에디션 대원씨티에스,550680,550680,,550680,550680,550680,550680,550680
97117439,ASUS DUAL 라데온 RX 9060 XT D6 16GB 대원씨티에스,788980,788980,,601990,631180,788980,729990,768000
91871504,ASUS DUAL 라데온 RX 9060 XT D6 8GB 대원씨티에스,692590,689080,,623760,623760,623760,623760,623760
122705638,ASUS DUAL 지포스 RTX 3050 D6 6GB 대원씨티에스,418990,418990,,418990,418990,418990,418990,418990
68918675,ASUS DUAL 지포스 RTX 3050 D6 6GB 인텍앤컴퍼니,387770,387770,,295880,387770,387770,387770,387770
63086675,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 대원씨티에스,370500,370500,,370500,370500,370500,370500,370500
35813972,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 인텍앤컴퍼니,370000,370000,,370000,370000,370000,370000,370000
122726685,ASUS DUAL 지포스 RTX 3050 O6G OC D6 6GB 코잇,332000,332000,,332000,332000,332000,332000,332000
14857055,ASUS DUAL 지포스 RTX 3060 Ti O8G OC MINI D6 8GB,800000,800000,,800000,800000,800000,800000,800000
94524596,ASUS DUAL 지포스 RTX 5050 D6 8GB 대원씨티에스,575000,575000,,574990,574990,574990,574990,574990
94692245,ASUS DUAL 지포스 RTX 5050 D6 8GB 인텍앤컴퍼니,590000,590000,,590000,590000,590000,590000,590000
93318653,ASUS DUAL 지포스 RTX 5050 OC D6 8GB 대원씨티에스,579000,579000,,579000,579000,579000,579000,579000
93697997,ASUS DUAL 지포스 RTX 5050 OC D6 8GB 인텍앤컴퍼니,578990,578990,,578990,578990,578990,578990,578990
122726712,ASUS DUAL 지포스 RTX 5050 OC D6 8GB 코잇,625000,625000,,480630,500000,625000,425000,425000
124012615,ASUS DUAL 지포스 RTX 5060 D7 8GB Advanced 대원씨티에스,,,,,,,,
124011802,ASUS DUAL 지포스 RTX 5060 D7 8GB Advanced 인텍앤컴퍼니,,,,,,,,
124012627,ASUS DUAL 지포스 RTX 5060 D7 8GB Anchor 대원씨티에스,,,,,,,,
124011835,ASUS DUAL 지포스 RTX 5060 D7 8GB Anchor 인텍앤컴퍼니,,,,,,,,
93861539,ASUS DUAL 지포스 RTX 5060 D7 8GB 인텍앤컴퍼니,717830,717830,,717830,717830,717830,717830,698530
104989451,ASUS DUAL 지포스 RTX 5060 EVO OC D7 8GB 대원씨티에스,680150,680160,,522280,684290,684500,684600,684700
104628866,ASUS DUAL 지포스 RTX 5060 EVO OC D7 8GB 인텍앤컴퍼니,688590,688590,,697680,697680,697680,697690,697690
122726726,ASUS DUAL 지포스 RTX 5060 EVO OC D7 8GB 코잇,692550,692550,,692550,692550,692550,692550,692550
124012619,ASUS DUAL 지포스 RTX 5060 OC D7 8GB Advanced 대원씨티에스,,,,,,,,
124011777,ASUS DUAL 지포스 RTX 5060 OC D7 8GB Advanced 인텍앤컴퍼니,,,,,,,,
124012716,ASUS DUAL 지포스 RTX 5060 OC D7 8GB Anchor 대원씨티에스,,,,,,,,
124011821,ASUS DUAL 지포스 RTX 5060 OC D7 8GB Anchor 인텍앤컴퍼니,,,,,,,,
90957326,ASUS DUAL 지포스 RTX 5060 OC D7 8GB 대원씨티에스,711140,711140,,717570,717890,718100,631260,698540
91496327,ASUS DUAL 지포스 RTX 5060 OC D7 8GB 인텍앤컴퍼니,708500,708500,,708500,708500,708500,708500,708500
88133276,ASUS DUAL 지포스 RTX 5060 TI OC D7 16GB 대원씨티에스,1160500,1160500,,885470,928400,1160500,1160500,1116200
82443086,ASUS DUAL 지포스 RTX 5060 TI OC D7 16GB 인텍앤컴퍼니,1241120,1241120,,1241120,1241120,1291090,1128980,1128980
88133213,ASUS DUAL 지포스 RTX 5060 TI OC D7 8GB 대원씨티에스,795510,798830,,798840,798870,798910,798980,803960
82450160,ASUS DUAL 지포스 RTX 5060 TI OC D7 8GB 인텍앤컴퍼니,785850,791430,,607730,637190,796490,796490,796490
122726759,ASUS DUAL 지포스 RTX 5060 Ti OC D7 8GB 코잇,823500,823500,,823500,823500,823500,823500,823500
122726777,ASUS DUAL 지포스 RTX 5060 Ti WHITE OC D7 8GB 코잇,911050,911050,,911050,911050,911050,911050,911050
97837304,ASUS DUAL 지포스 RTX 5060 WHITE OC D7 8GB 인텍앤컴퍼니,715000,715000,,715000,715000,715000,715000,715000
122726733,ASUS DUAL 지포스 RTX 5060 WHITE OC D7 8GB 코잇,721050,721050,,721050,721050,721050,721050,721050
93446051,ASUS DUAL 지포스 RTX 5070 OC D7 12GB 대원씨티에스,1282930,1282930,,978880,1026340,1282930,1282930,1280760
92678951,ASUS DUAL 지포스 RTX 5070 OC D7 12GB 인텍앤컴퍼니,1269990,1269990,,969010,1269990,1269990,1208990,1208990
122726839,ASUS DUAL 지포스 RTX 5070 OC D7 12GB 코잇,1047280,1047280,,805360,837820,1047280,1047280,1047280
14824025,ASUS PH 지포스 RTX 3060 D6 12GB,680000,680000,,680000,680000,680000,680000,680000
91871456,ASUS PRIME 라데온 RX 9060 XT OC D6 16GB 대원씨티에스,799000,755000,,609640,755000,799000,799000,799000
122628651,ASUS PRIME 라데온 RX 9060 XT OC D6 16GB 인텍앤컴퍼니,880640,880640,,574190,752420,752510,752650,752800
91871420,ASUS PRIME 라데온 RX 9060 XT OC D6 8GB 대원씨티에스,596000,596000,,458330,596000,596000,596000,596000
100698251,ASUS PRIME 라데온 RX 9070 EVO OC D6 16GB 대원씨티에스,1022050,1044050,,816340,855920,1069900,1069900,1069900
122692535,ASUS PRIME 라데온 RX 9070 GRE EVO OC D6 12GB 대원씨티에스,957330,957330,,960510,960510,960510,960510,960510
77461214,ASUS PRIME 라데온 RX 9070 OC D6 16GB 대원씨티에스,1059000,1059000,,1059000,1059000,1059000,1059000,1059000
77461292,ASUS PRIME 라데온 RX 9070 XT OC D6 16GB 대원씨티에스,1440560,1440570,,1091080,1143980,1429970,1339000,1339000
85507805,ASUS PRIME 라데온 RX 9070 XT OC D6 16GB 인텍앤컴퍼니,1629070,1629070,,1629070,1629070,1629070,1629070,1629070
99892346,ASUS PRIME 라데온 RX 9070 XT WHITE OC D6 16GB 대원씨티에스,1464210,1473320,,1124150,1178660,1473320,1473320,1473320
90957422,ASUS PRIME 지포스 RTX 5060 OC D7 8GB 대원씨티에스,740000,740000,,739990,739990,739990,739990,739990
91496162,ASUS PRIME 지포스 RTX 5060 OC D7 8GB 인텍앤컴퍼니,740000,740000,,740000,740000,740000,740000,740000
82433444,ASUS PRIME 지포스 RTX 5060 TI D7 8GB 인텍앤컴퍼니,830000,830000,,830000,830000,830000,837000,837000
88136921,ASUS PRIME 지포스 RTX 5060 TI OC D7 8GB 대원씨티에스,879000,879000,,879000,879000,879000,879000,879000
88205957,ASUS PRIME 지포스 RTX 5060 TI OC D7 8GB 인텍앤컴퍼니,840000,840000,,840000,840000,840000,842400,842400
77461610,ASUS PRIME 지포스 RTX 5070 D7 12GB 인텍앤컴퍼니,1468940,,,,,,,
77379575,ASUS PRIME 지포스 RTX 5070 OC D7 12GB 대원씨티에스,1129000,1483490,,1483490,1483490,1483490,1483490,1483490
77461619,ASUS PRIME 지포스 RTX 5070 OC D7 12GB 인텍앤컴퍼니,1268550,1268550,,1010290,1059280,1324100,1364050,1364050
122726864,ASUS PRIME 지포스 RTX 5070 OC D7 12GB 코잇,1262550,1262550,,1262550,1262550,1262550,1262550,1262550
76511312,ASUS PRIME 지포스 RTX 5070 Ti D7 16GB 대원씨티에스,1830000,1830000,,1396290,1830000,1830000,1830000,1830000
76551551,ASUS PRIME 지포스 RTX 5070 Ti D7 16GB 인텍앤컴퍼니,1825520,1825520,,1850770,1850770,1850770,1850770,1826990
76511369,ASUS PRIME 지포스 RTX 5070 Ti OC D7 16GB 대원씨티에스,1847580,1861360,,1420220,1861360,1861360,1861360,1704940
76551494,ASUS PRIME 지포스 RTX 5070 Ti OC D7 16GB 인텍앤컴퍼니,1879000,1879000,,1879000,1879000,1879000,1879000,1879000
122726879,ASUS PRIME 지포스 RTX 5070 Ti OC D7 16GB 코잇,2009000,2009000,,2009000,2009000,2009000,2009000,2009000
122726871,ASUS PRIME 지포스 RTX 5070 WHITE OC D7 12GB 코잇,1262550,1262550,,1262550,1262550,1262550,1262550,1262550
76550489,ASUS PRIME 지포스 RTX 5080 D7 16GB 대원씨티에스,2999000,2999000,,2999000,2999000,2999000,2999000,2999000
79114694,ASUS PRIME 지포스 RTX 5080 D7 16GB 인텍앤컴퍼니,2389000,2389000,,1822810,1911200,2389000,2389000,2389000
122700116,ASUS PRIME 지포스 RTX 5080 EVO OC D7 16GB 대원씨티에스,2399000,2399000,,2399000,2399000,2399000,2349200,2349280
122719992,ASUS PRIME 지포스 RTX 5080 EVO OC D7 16GB 인텍앤컴퍼니,2319750,2328050,,1754140,1839200,2299000,2309000,2319000
75374981,ASUS PRIME 지포스 RTX 5080 OC D7 16GB 대원씨티에스,2351110,2361400,,1802140,2361590,2361900,2362000,2362170
75373796,ASUS PRIME 지포스 RTX 5080 OC D7 16GB 인텍앤컴퍼니,2372020,2372030,,1943160,1943190,2428990,2428990,2411340
104615543,ASUS ProArt 지포스 RTX 5070 Ti OC D7 16GB 인텍앤컴퍼니,2079000,2079000,,2079000,2079000,2079000,2079000,2079000
97476629,ASUS ProArt 지포스 RTX 5080 OC D7 16GB 대원씨티에스,3810000,3810000,,3810000,3810000,3810000,3810000,3810000
103187984,ASUS ProArt 지포스 RTX 5080 OC D7 16GB 인텍앤컴퍼니,2805750,2805760,,2820000,2820000,2820000,2820000,2820000
76463027,ASUS ROG Astral LC 지포스 RTX 5090 OC D7 32GB 대원씨티에스,9100000,9100000,,9100000,9100000,9100000,9100000,9100000
78714626,ASUS ROG Astral LC 지포스 RTX 5090 OC D7 32GB 인텍앤컴퍼니,8990000,8990000,,8990000,8990000,8990000,8990000,8990000
75375185,ASUS ROG Astral 지포스 RTX 5080 OC D7 16GB 대원씨티에스,2852680,2852680,,2880000,2880000,2880000,2880000,2880000
75373694,ASUS ROG Astral 지포스 RTX 5080 OC D7 16GB 인텍앤컴퍼니,3099000,3099000,,2888940,2888940,2888940,2891450,2891450
122726926,ASUS ROG Astral 지포스 RTX 5080 OC D7 16GB 코잇,3289790,3289890,,3215480,3215560,3215650,3215790,3215840
94570298,ASUS ROG Astral 지포스 RTX 5080 WHITE OC D7 16GB 인텍앤컴퍼니,2890000,2890000,,2890000,2890000,2890000,2890000,2890000
122726932,ASUS ROG Astral 지포스 RTX 5080 WHITE OC D7 16GB 코잇,2840000,2840000,,2183960,2272000,2840000,2840000,2840000
96653777,ASUS ROG Astral 지포스 RTX 5090 BTF OC D7 32GB 대원씨티에스,7900000,7900000,,7500000,7500000,7500000,7500000,7500000
96708728,ASUS ROG Astral 지포스 RTX 5090 BTF OC D7 32GB 인텍앤컴퍼니,10093070,10093150,,10093290,10093370,10093460,10093600,10093750
75375449,ASUS ROG Astral 지포스 RTX 5090 OC D7 32GB 대원씨티에스,8299790,8299890,,6338430,6638000,8297500,8297500,7842990
75373898,ASUS ROG Astral 지포스 RTX 5090 OC D7 32GB 인텍앤컴퍼니,8299990,8299990,,8299980,8299990,8299990,7900000,7900000
92892434,ASUS ROG Astral 지포스 RTX 5090 WHITE OC D7 32GB 대원씨티에스,8499000,8499000,,8499000,8499000,8499000,8499000,8499000
94570202,ASUS ROG Astral 지포스 RTX 5090 WHITE OC D7 32GB 인텍앤컴퍼니,8399990,8399840,,8399980,8399990,8399990,8400000,8410000
12821834,ASUS ROG STRIX 지포스 RTX 3060 Ti O8G GAMING OC D6 8GB,2000000,2000000,,2000000,2000000,2000000,2000000,2000000
12204407,ASUS ROG STRIX 지포스 RTX 3080 O10G GAMING OC D6X 10GB,3839000,3839000,,3839000,3839000,3839000,3839000,3839000
13173020,ASUS TUF Gaming 라데온 RX 6800 XT O16G OC D6 16GB,966390,966390,,966390,966390,966390,966390,966390
18493601,ASUS TUF Gaming 라데온 RX 7900 XTX O24G OC D6 24GB 대원씨티에스,1822300,1822300,,1861490,1861490,1861490,1861490,1861490
91871543,ASUS TUF Gaming 라데온 RX 9060 XT OC D6 16GB 대원씨티에스,849000,849000,,849000,849000,849000,849000,849000
12821741,ASUS TUF Gaming 지포스 RTX 3060 Ti O8G OC D6 8GB,2690000,2690000,,2690000,2690000,2690000,2690000,2690000
89605799,ASUS TUF Gaming 지포스 RTX 5060 TI OC D7 8GB 인텍앤컴퍼니,757900,757900,,757900,757900,757900,757900,757900
75375293,ASUS TUF Gaming 지포스 RTX 5080 OC D7 16GB 대원씨티에스,3198990,3198990,,3198990,3198990,3198990,3198990,3198990
75374105,ASUS TUF Gaming 지포스 RTX 5080 OC D7 16GB 인텍앤컴퍼니,3198990,3198990,,3398990,3398990,3398990,3398990,3398990
75375560,ASUS TUF Gaming 지포스 RTX 5090 D7 32GB 대원씨티에스,7950000,7950000,,7949990,7949990,7949990,7949990,7949990
75374060,ASUS TUF Gaming 지포스 RTX 5090 D7 32GB 인텍앤컴퍼니,8522240,8522240,,8522230,8522240,8390000,8390000,8390000
123651646,ASUS TUF Gaming 지포스 RTX 5090 D7 32GB 코잇,9290000,,,,,,,
75375632,ASUS TUF Gaming 지포스 RTX 5090 OC D7 32GB 대원씨티에스,8080000,8080000,,8479160,8479190,8479250,8479380,8479530
75374006,ASUS TUF Gaming 지포스 RTX 5090 OC D7 32GB 인텍앤컴퍼니,8400000,8400000,,8400000,8400000,8400000,8400000,8400000
13683824,ASUS 지포스 GT1030 SL D5 2GB 무소음,135830,135830,,136480,136480,136480,136480,136480
59089334,ASUS 지포스 GT710 SL EVO D5 2GB,70000,70000,,70000,70000,70000,70000,70000
27896360,ASUS 지포스 GT730 4H SL D5 2GB,154720,154720,,118060,123780,154720,154720,154720
14740715,ASUS 지포스 GT730 SL D5 2GB,118610,118690,,120610,120610,120610,120610,120700
123589439,ASUS 지포스 RTX 5060 Ti OC D7 8GB T1 Edition 대원씨티에스,811900,828970,,828970,828970,828970,828980,828990
123588932,ASUS 지포스 RTX 5060 Ti OC D7 8GB T1 Edition 인텍앤컴퍼니,829000,829000,,829000,829000,829000,829000,829000
123589443,ASUS 지포스 RTX 5070 OC D7 12GB T1 Edition 대원씨티에스,1209000,1299000,,1298990,1298990,1298990,1298990,1242040
123588962,ASUS 지포스 RTX 5070 OC D7 12GB T1 Edition 인텍앤컴퍼니,1298990,1298990,,1298990,1298990,1299000,1429000,1429000
97476458,ASUS 지포스 RTX 5080 OC D7 16GB NOCTUA 대원씨티에스,2725000,2725000,,2725000,2725000,2725000,2725000,2828500
97837445,ASUS 지포스 RTX 5080 OC D7 16GB NOCTUA 인텍앤컴퍼니,2949000,2759000,,2250090,2359200,2949000,2869000,2869000
103880240,COLORFUL iGame 지포스 RTX 3050 ULTRA DUO OC V2 White D6 8GB 피씨디렉트,470000,470000,,469990,469990,470000,470000,449000
48648092,COLORFUL iGame 지포스 RTX 3050 Ultra DUO OC V2 D6 8GB White,468080,468080,,468080,468080,468080,468080,468080
108418784,COLORFUL iGame 지포스 RTX 5050 ULTRA DUO OC White D6 8GB 도우정보,604980,605000,,605000,605000,605000,605000,604980
93698225,COLORFUL iGame 지포스 RTX 5050 ULTRA DUO OC White D6 8GB 피씨디렉트,569000,569000,,568000,568000,569000,569000,517000
124021627,COLORFUL iGame 지포스 RTX 5060 Ti ULTRA DUO OC D7 16GB 도우정보,1220000,1219980,,849210,890390,1219000,1220000,1219900
123802213,COLORFUL iGame 지포스 RTX 5060 Ti ULTRA DUO OC D7 16GB 피씨디렉트,1112990,1112990,,1112990,1112990,1112990,1112990,1112990
124021618,COLORFUL iGame 지포스 RTX 5060 Ti ULTRA DUO OC White D7 16GB 도우정보,1220000,1219980,,1218990,1219000,1219000,1220000,1219980
88233542,COLORFUL iGame 지포스 RTX 5060 Ti ULTRA DUO OC White D7 16GB 피씨디렉트,1103990,1109990,,1103980,1103980,1103990,1103990,1106990
106711547,COLORFUL iGame 지포스 RTX 5060 Ti ULTRA DUO OC White D7 8GB 도우정보,854980,855000,,854980,855000,855000,855000,699000
89862188,COLORFUL iGame 지포스 RTX 5060 Ti ULTRA DUO OC White D7 8GB 피씨디렉트,789990,789990,,785620,785720,785820,785890,785970
122709552,COLORFUL iGame 지포스 RTX 5060 ULTRA DUO OC D7 8GB 도우정보,760000,759980,,579500,759500,759500,760000,723640
122724158,COLORFUL iGame 지포스 RTX 5060 ULTRA DUO OC D7 8GB 피씨디렉트,695980,695980,,695970,695970,695970,694000,695980
122709575,COLORFUL iGame 지포스 RTX 5060 ULTRA DUO OC White D7 8GB 도우정보,741010,741000,,741000,741010,741010,741010,741000
90960104,COLORFUL iGame 지포스 RTX 5060 ULTRA DUO OC White D7 8GB 피씨디렉트,690060,690060,,688350,688360,688410,692760,687940
122709701,COLORFUL iGame 지포스 RTX 5060 ULTRA OC D7 8GB 도우정보,774990,774980,,619970,775000,775000,775000,757950
90955439,COLORFUL iGame 지포스 RTX 5060 ULTRA OC White D7 8GB 피씨디렉트,776040,776040,,776040,776040,753540,753540,758540
122663769,COLORFUL iGame 지포스 RTX 5070 MINI OC White D7 12GB 도우정보,1498900,1498900,,1090330,1429000,1429000,1357550,1357550
122709734,COLORFUL iGame 지포스 RTX 5070 Ti ULTRA OC SFF D7 16GB 도우정보,1930000,1930000,,1419180,1930000,1930000,1930000,1930000
122692149,COLORFUL iGame 지포스 RTX 5070 Ti ULTRA OC SFF D7 16GB 피씨디렉트,1860000,1860000,,1859990,1859990,1860000,1860000,1860000
123537806,COLORFUL iGame 지포스 RTX 5070 Ti ULTRA OC SFF White D7 16GB 도우정보,1930000,1929990,,1929980,1929980,1930000,1930000,1929980
122724186,COLORFUL iGame 지포스 RTX 5070 Ti ULTRA OC SFF White D7 16GB 피씨디렉트,1869000,1869000,,1860000,1860000,1869000,1869000,1869000
106711598,COLORFUL iGame 지포스 RTX 5070 Ti ULTRA OC White D7 16GB 도우정보,1930000,1930000,,1930000,1930000,1930000,1930000,1930000
76511060,COLORFUL iGame 지포스 RTX 5070 Ti ULTRA OC White D7 16GB 피씨디렉트,1898990,1898910,,1910190,1910190,1910200,1910200,1910190
122663332,COLORFUL iGame 지포스 RTX 5070 ULTRA OC D7 12GB 도우정보,1380000,1379980,,1380000,1380000,1380000,1380000,1379980
122636526,COLORFUL iGame 지포스 RTX 5070 ULTRA OC D7 12GB 피씨디렉트,1329000,1325980,,1011720,1325940,1325980,1325980,1325980
106711625,COLORFUL iGame 지포스 RTX 5070 ULTRA OC White D7 12GB 도우정보,1380000,1379800,,985570,1367990,1368000,1368000,1367990
77964722,COLORFUL iGame 지포스 RTX 5070 ULTRA OC White D7 12GB 피씨디렉트,1291700,1291700,,1291680,1291680,1291700,1291700,1291700
122709745,COLORFUL iGame 지포스 RTX 5080 ULTRA OC D7 16GB 도우정보,2350000,2350000,,1793050,1880000,2350000,2350000,2099000
122692119,COLORFUL iGame 지포스 RTX 5080 ULTRA OC V2 D7 16GB 피씨디렉트,2327000,2302170,,2302220,2302310,2302400,2302530,2302620
106712012,COLORFUL iGame 지포스 RTX 5080 ULTRA OC White D7 16GB 도우정보,2350000,2349980,,1773980,1860000,2350000,2350000,2350000
75536255,COLORFUL iGame 지포스 RTX 5080 ULTRA OC White D7 16GB 피씨디렉트,2325000,2325000,,2320000,2320000,2325000,2302500,2302550
122663758,COLORFUL iGame 지포스 RTX 5080 VULCAN OC D7 16GB 도우정보,2750000,2750000,,2098250,2749990,2750000,2750000,2749980
76508576,COLORFUL iGame 지포스 RTX 5080 Vulcan OC D7 16GB 피씨디렉트,2625990,2625990,,2659000,2659000,2660000,2660000,2660000
122663438,COLORFUL 지포스 RTX 3050 BATTLE AX DUO V2 D6 8GB 도우정보,419980,420000,,420000,420000,420000,420000,419980
106712042,COLORFUL 지포스 RTX 3050 GAMING DUO V4 D6 6GB 도우정보,404980,405000,,405000,405000,405000,405000,340000
102004850,COLORFUL 지포스 RTX 3050 GAMING DUO V4 D6 6GB 피씨디렉트,364670,367170,,364310,364310,364320,340060,340060
20099003,COLORFUL 지포스 RTX 3050 토마호크 DUO V2 D6 8GB,376000,376000,,376000,376000,376000,376000,376000
78102494,COLORFUL 지포스 RTX 3050 토마호크 DUO V2 D6 8GB 피씨디렉트,405000,405000,,404900,404900,405000,405000,405000
123537832,COLORFUL 지포스 RTX 3060 BATTLE AX DUO V2 D6 12GB 도우정보,574980,575000,,575000,575000,575000,575000,510000
122724144,COLORFUL 지포스 RTX 3060 Battle AX DUO V2 D6 12GB 피씨디렉트,516000,516000,,515980,515980,516000,516000,516000
93502205,COLORFUL 지포스 RTX 5050 Battle AX DUO D6 8GB 피씨디렉트,541790,541790,,413390,541790,541790,541790,449000
108418823,COLORFUL 지포스 RTX 5050 GAMING DUO D6 8GB 도우정보,589980,590000,,590000,590000,590000,590000,505000
104966591,COLORFUL 지포스 RTX 5050 GAMING DUO D6 8GB 피씨디렉트,539390,539390,,411560,539380,539390,539390,449000
106712144,COLORFUL 지포스 RTX 5060 GAMING DUO D7 8GB 도우정보,729990,729980,,556980,696000,729990,709490,660000
100325213,COLORFUL 지포스 RTX 5060 GAMING DUO D7 8GB 피씨디렉트,662390,662450,,519690,519720,649620,649760,649910
106712198,COLORFUL 지포스 RTX 5060 Ti BATTLE AX DUO D7 16GB 도우정보,1079000,1079000,,823280,863200,1079000,1079000,1079000
108418766,COLORFUL 지포스 RTX 5060 Ti GAMING DUO D7 16GB 도우정보,1180000,1179800,,900340,1180000,1180000,1180000,1179980
101725832,COLORFUL 지포스 RTX 5060 Ti GAMING DUO D7 16GB 피씨디렉트,1051030,1056610,,808740,847950,1059940,1059940,1022820
106736336,COLORFUL 지포스 RTX 5060 Ti GAMING DUO D7 8GB 도우정보,800000,798980,,610400,640000,800000,800000,798980
101725700,COLORFUL 지포스 RTX 5060 Ti GAMING DUO D7 8GB 피씨디렉트,729790,729450,,556820,729640,729740,729880,730000
123802191,COLORFUL 지포스 RTX 5060 Ti GAMING DUO V2 D7 16GB 피씨디렉트,1057950,1057950,,1057950,1057950,1057950,1057950,1057950
89862281,COLORFUL 지포스 RTX 5060 Ti 토마호크 DUO D7 8GB 피씨디렉트,794000,794000,,794000,794000,794000,794000,794000
106712105,COLORFUL 지포스 RTX 5070 GAMING D7 12GB 도우정보,1360000,1359980,,1359980,1360000,1360000,1359980,1290000
101725835,COLORFUL 지포스 RTX 5070 GAMING D7 12GB 피씨디렉트,1271000,1271000,,969780,1270990,1270990,1271000,1270990
106712255,COLORFUL 지포스 RTX 5070 Ti BATTLE AX D7 16GB 도우정보,1830000,1830000,,1396290,1464000,1830000,1830000,1830000
123860433,COLORFUL 지포스 RTX 5070 Ti BATTLE AX SFF D7 16GB 도우정보,1909900,1910000,,1396290,1464000,1830000,1910000,1909980
123802262,COLORFUL 지포스 RTX 5070 Ti BATTLE AX SFF D7 16GB 피씨디렉트,1819370,1819370,,1819350,1819360,1819370,1819370,1819370
77379113,COLORFUL 지포스 RTX 5070 Ti 토마호크 EX D7 16GB 피씨디렉트,1838990,1838990,,1403150,1471190,1838990,1838990,1838990
