product_code,product_name
13522751,"Western Digital WD Blue 7200/256M (2TB, WD20EZBX)"
13599719,"Western Digital WD RED Plus 7200/256M (8TB, WD80EFBX)"
13600025,"Western Digital WD RED 5400/64M 해외구매 (1TB, WD10EFRX)"
13657916,"Western Digital WD MOBILE Blue 5400/128M/노트북용/해외구매 (2TB, WD20SPZX)"
13659284,"Western Digital WD Blue 5400/256M/해외구매 (4TB, WD40EZAZ)"
13737218,"Seagate Exos 7E8 7200/256M (2TB, ST2000NM000A)"
13737254,"Seagate Exos 7E8 7200/256M (1TB, ST1000NM000A)"
13753763,"Western Digital WD Purple 5640/128M (6TB, WD62PURZ)"
13779188,"Seagate IronWolf Pro 7200/256M/해외구매 (16TB, ST16000NE000)"
13779485,"Seagate IronWolf Pro 7200/256M/해외구매 (14TB, ST14000NE0008)"
13808963,"Western Digital WD Blue 5400/64M/해외구매 (4TB, WD40EZRZ)"
13860743,"도시바 MG08ACA Enterprise 7200/512M (16TB, MG08ACA16T)"
13940384,"Seagate Exos X18 7200/256M/해외구매 (18TB, ST18000NM000J)"
13951460,"Seagate Exos X18 7200/256M (16TB, ST16000NM000J)"
13951568,"Seagate Exos X18 SAS/7200/256M (16TB, ST16000NM004J)"
14083211,"Western Digital Ultrastar DC HC550 7200/512M/해외구매 (16TB, WUH721816ALE6L4)"
14725070,"Seagate SkyHawk 7200/256M/해외구매 (10TB, ST10000VX0004)"
14725112,"Seagate SkyHawk 7200/256M/해외구매 (8TB, ST8000VX004)"
14725751,"Western Digital Ultrastar DC HA210 7200/128M 해외구매 (1TB, HUS722T1TALA604)"
14725775,"도시바 N300 7200/256M 해외구매 (12TB, HDWG21C)"
14725808,"도시바 N300 7200/256M 해외구매 (10TB, HDWG11A)"
14733734,"Western Digital WD Blue 7200/256M/해외구매 (2TB, WD20EZBX)"
14750687,"Seagate SkyHawk AI 7200/256M/해외구매 (16TB, ST16000VE000)"
14785154,"Western Digital WD Blue 5400/256M/해외구매 (6TB, WD60EZAZ)"
14785337,"Seagate BarraCuda 7200/64M/해외구매 (3TB, ST3000DM008)"
14785727,"Seagate IronWolf 7200/256M/해외구매 (6TB, ST6000VN0033)"
14785739,"Western Digital WD Purple 5640/128M/해외구매 (6TB, WD62PURZ)"
14785742,"Western Digital WD Purple 5400/64M/해외구매 (4TB, WD40PURZ)"
14785748,"Western Digital WD Purple 5400/64M/해외구매 (3TB, WD30PURZ)"
14785754,"Western Digital WD Purple 5400/64M/해외구매 (2TB, WD20PURZ)"
14785757,"Western Digital WD Purple 5400/64M/해외구매 (1TB, WD10PURZ)"
14852321,"Western Digital WD MOBILE Blue 5400/128M/노트북용/해외구매 (1TB, WD10SPZX)"
14852447,"Western Digital WD BLACK 7200/256M/해외구매 (8TB, WD8001FZBX)"
14860733,"Western Digital WD BLACK 7200/256M/해외구매 (4TB, WD4005FZBX)"
14927732,"Western Digital WD Purple Pro 7200/256M (8TB, WD8001PURP)"
14962205,"Seagate IronWolf Pro 7200/256M/해외구매 (8TB, ST8000NE0004)"
14962247,"Seagate IronWolf Pro 7200/256M/해외구매 (6TB, ST6000NE000)"
14962541,"도시바 P300 5400/128M/해외구매 (4TB, HDWD240)"
14963147,"Seagate BarraCuda Pro 7200/128M/노트북용/해외구매 (1TB, ST1000LM049)"
14963150,"Seagate BarraCuda Pro 7200/128M/노트북용/해외구매 (500GB, ST500LM034)"
14963315,"도시바 N300 7200/256M 해외구매 (14TB, HDWG21E)"
14979527,"Seagate SkyHawk AI 7200/256M (16TB, ST16000VE002)"
14979767,"Seagate SkyHawk AI 7200/256M/해외구매 (16TB, ST16000VE002)"
14995415,"Sebap BUSCAR CCTV 5400/64M/리퍼비시 (4TB, SVP1400RS)"
14995499,"Sebap BUSCAR CCTV 5400/64M/리퍼비시 (3TB, SVP1300RS)"
14995535,"Sebap BUSCAR CCTV 5400/64M/리퍼비시 (2TB, SVP1200RS)"
14995559,"Sebap BUSCAR CCTV 5400/64M/리퍼비시 (1TB, SVP1100RS)"
15016688,"Western Digital WD RED Plus 7200/256M (10TB, WD101EFBX)"
15016814,"Western Digital WD RED Plus 7200/256M (12TB, WD120EFBX)"
15017687,"Western Digital WD RED 5400/256M/해외구매 (8TB, WD80EFAX)"
15017837,"Western Digital WD RED 5400/256M/해외구매 (6TB, WD60EFAX)"
15017924,"Western Digital WD RED 5400/256M/해외구매 (4TB, WD40EFAX)"
15018929,"Western Digital WD RED 5400/256M/해외구매 (2TB, WD20EFAX)"
15021236,"Western Digital Ultrastar DC HC530 7200/512M/해외구매 (14TB, WUH721414ALE6L4)"
15097169,"도시바 N300 7200/512M (16TB, HDWG31G)"
15116249,"Western Digital WD MOBILE Blue 5400/128M/노트북용/해외구매 (500GB, WD5000LPZX)"
15129452,"Western Digital WD RED Plus 5400/128M/해외구매 (2TB, WD20EFZX)"
15137519,"Western Digital WD RED Plus 5400/64M/해외구매 (3TB, WD30EFRX)"
15137738,"Western Digital WD RED Plus 5400/64M/해외구매 (1TB, WD10EFRX)"
15138146,"Western Digital WD RED Plus 7200/256M/해외구매 (12TB, WD120EFBX)"
15149138,"HGST Ultrastar He10 SAS/7200/256M/해외구매 (10TB, HUH721010AL5200)"
15245387,"Western Digital WD RED Plus 7200/256M/해외구매 (10TB, WD101EFBX)"
15245507,"Western Digital WD RED Plus 7200/256M/해외구매 (8TB, WD80EFBX)"
15246008,"Western Digital WD RED Plus 5640/128M (6TB, WD60EFZX)"
15246191,"Western Digital WD RED Plus 5640/128M/해외구매 (6TB, WD60EFZX)"
15247688,"Western Digital WD RED Plus 5400/128M/해외구매 (3TB, WD30EFZX)"
15248567,"Western Digital WD RED Pro 7200/256M/해외구매 (6TB, WD6003FFBX)"
15269000,"Western Digital WD RED Pro 7200/256M/해외구매 (4TB, WD4003FFBX)"
15269081,"Western Digital WD RED Pro 7200/256M/해외구매 (8TB, WD8003FFBX)"
15269792,"Western Digital WD RED Pro 7200/256M/해외구매 (12TB, WD121KFBX)"
15270644,"Western Digital WD Blue 5400/64M/해외구매 (500GB, WD5000AZRZ)"
15271301,"Western Digital WD Blue 5400/64M/해외구매 (1TB, WD10EZRZ)"
1529280,"Seagate BarraCuda 7200.12 SATA2/7200/16M/리퍼비시 (500GB, ST3500418AS)"
15467897,Western Digital Ultrastar DC HC550 패키지 7200/512M WUH721818ALE6L4 (2x18TB)
15467909,Western Digital Ultrastar DC HC550 패키지 7200/512M WUH721818ALE6L4 (4x18TB)
15467915,Western Digital Ultrastar DC HC550 패키지 7200/512M WUH721818ALE6L4 (6x18TB)
15467918,Western Digital Ultrastar DC HC550 패키지 7200/512M WUH721818ALE6L4 (8x18TB)
15528644,"Western Digital WD RED Pro 7200/256M/해외구매 (10TB, WD102KFBX)"
15529193,"Western Digital Ultrastar DC HC550 SAS/7200/512M/해외구매 (16TB, WUH721816AL5204)"
15537851,"Western Digital WD RED Pro 7200/512M/해외구매 (16TB, WD161KFGX)"
15544226,"Western Digital WD GOLD 7200/128M 해외구매 (2TB, WD2005FBYZ)"
15544358,"Western Digital WD GOLD 7200/256M/해외구매 (4TB, WD4003FRYZ)"
15544388,"Western Digital WD GOLD 7200/256M/해외구매 (6TB, WD6003FRYZ)"
15544403,"Western Digital WD GOLD 7200/256M/해외구매 (8TB, WD8004FRYZ)"
15544631,"Western Digital WD GOLD 7200/256M/해외구매 (12TB, WD121KRYZ)"
15544676,"Western Digital WD GOLD 7200/512M/해외구매 (16TB, WD161KRYZ)"
15544748,"Western Digital WD GOLD 7200/512M/해외구매 (14TB, WD141KRYZ)"
15652292,"도시바 MG09ACA Enterprise 7200/512M (18TB, MG09ACA18T)"
15687542,"도시바 X300 Refresh 7200/256M (8TB, HDWR480)"
15687641,"도시바 X300 Refresh 7200/256M (6TB, HDWR460)"
15727088,"Western Digital WD Purple Pro 7200/256M/해외구매 (8TB, WD8001PURP)"
15727238,"Western Digital WD Purple Pro 7200/256M/해외구매 (10TB, WD101PURP)"
15727391,"Western Digital WD Purple Pro 7200/512M/해외구매 (14TB, WD141PURP)"
15727463,"Western Digital WD MOBILE BLACK 7200/64M/노트북용/해외구매 (1TB, WD10SPSX)"
15755300,"도시바 MG07SCA Enterprise SAS/7200/256M/병행수입 (12TB, MG07SCA12T)"
15765761,"Western Digital WD Blue 5640/128M (8TB, WD80EAZZ)"
15965894,"Seagate SkyHawk AI 7200/256M (12TB, ST12000VE001)"
15965906,"Seagate SkyHawk AI 7200/256M (10TB, ST10000VE001)"
15966869,"Seagate SkyHawk AI 7200/256M 해외구매 (12TB, ST12000VE001)"
16010507,"Seagate IronWolf Pro 7200/256M (20TB, ST20000NE000)"
16234802,"Seagate Exos 7E10 7200/256M (2TB, ST2000NM000B)"
16407728,"Seagate Exos X20 7200/256M (20TB, ST20000NM007D)"
16517627,"Seagate Exos X20 SAS/7200/256M (20TB, ST20000NM002D)"
16534316,"Western Digital Ultrastar DC HC560 7200/512M (20TB, WUH722020ALE6L4)"
16553759,"Seagate IronWolf 7200/256M (10TB, ST10000VN000)"
16601195,"Seagate IronWolf Pro 7200/256M (10TB, ST10000NE000)"
16638500,Western Digital Ultrastar DC HC560 박스 패키지 7200/512M WUH722020ALE6L4 (20TB)
16638539,Western Digital Ultrastar DC HC560 박스 패키지 7200/512M WUH722020ALE6L4 (2x20TB)
16638548,Western Digital Ultrastar DC HC560 박스 패키지 7200/512M WUH722020ALE6L4 (4x20TB)
16664114,"Seagate SkyHawk 5400/256M (3TB, ST3000VX015)"
16664240,"Seagate SkyHawk 5400/256M (4TB, ST4000VX016)"
16741385,"Seagate SkyHawk AI 7200/256M (20TB, ST20000VE002)"
16880765,"Western Digital WD RED Pro 7200/512M (16TB, WD161KFGX)"
16880870,"Western Digital WD RED Pro 7200/512M (18TB, WD181KFGX)"
16880939,"Western Digital WD RED Pro 7200/512M (20TB, WD201KFGX)"
16881029,"Western Digital WD RED Plus 5640/128M (8TB, WD80EFZZ)"
16930205,"Seagate IronWolf 5400/256M (4TB, ST4000VN006)"
17003267,"Western Digital WD Blue 5640/128M/해외구매 (8TB, WD80EAZZ)"
1704035,"Seagate BarraCuda 7200/64M/리퍼비시 (3TB, ST3000DM001)"
17053457,Seagate IronWolf 패키지 7200/256M ST12000VN0008 (4x12TB)
17053604,Seagate IronWolf 패키지 7200/256M ST12000VN0008 (2x12TB)
17053781,Seagate IronWolf Pro 패키지 7200/256M ST4000NE001 (4x4TB)
17053793,Seagate IronWolf Pro 패키지 7200/256M ST4000NE001 (2x4TB)
17053949,Seagate IronWolf Pro 패키지 7200/256M ST18000NE000 (4x18TB)
17053979,Seagate IronWolf Pro 패키지 7200/256M ST18000NE000 (2x18TB)
17054174,Seagate IronWolf 패키지 7200/256M ST16000VN001 (4x16TB)
17054213,Seagate IronWolf 패키지 7200/256M ST16000VN001 (2x16TB)
17054525,Seagate IronWolf Pro 패키지 7200/256M ST16000NE000 (2x16TB)
17059109,"Western Digital WD Purple 5400/256M (6TB, WD63PURZ)"
17059112,"Western Digital WD Purple 5640/128M (8TB, WD84PURZ)"
1706996,"Western Digital WD Blue 7200/64M (1TB, WD10EZEX)"
17253821,"도시바 P300 7200/256M (2TB, HDWD320)"
1733058,"Western Digital WD RED 5400/64M (3TB, WD30EFRX)"
17494301,"Seagate Exos 7E10 7200/256M (8TB, ST8000NM017B)"
17494322,"Seagate Exos 7E10 7200/256M (4TB, ST4000NM024B)"
17494373,"Seagate Exos 7E10 7200/256M (10TB, ST10000NM017B)"
17494853,"Seagate Exos 7E10 SAS/7200/256M (10TB, ST10000NM018B)"
17556995,"Western Digital WD Purple Pro 7200/512M (18TB, WD181PURP)"
17557196,"Western Digital WD Purple Pro 7200/256M (10TB, WD101PURP)"
17565416,"도시바 N300 7200/256M (4TB, HDWG440)"
17565635,"도시바 N300 7200/256M (6TB, HDWG460)"
17593838,"Western Digital WD Blue 5400/256M/리퍼비시 (2TB, WD20EZAZ)"
17645129,"Western Digital Ultrastar DC HC570 7200/512M (22TB, WUH722222ALE6L4)"
17645510,Western Digital Ultrastar DC HC570 박스 패키지 7200/512M WUH722222ALE6L4 (2x22TB)
17645645,Western Digital Ultrastar DC HC570 박스 패키지 7200/512M WUH722222ALE6L4 (4x22TB)
17646044,"Western Digital Ultrastar DC HC570 SAS/7200/512M (22TB, WUH722222AL5204)"
17668034,Western Digital Ultrastar DC HC570 박스 패키지 7200/512M WUH722222ALE6L4 (22TB)
17726294,"Seagate IronWolf Pro 7200/256M (2TB, ST2000NE001)"
17726555,Seagate IronWolf Pro 패키지 7200/256M ST2000NE001 (4x2TB)
17745989,"도시바 N300 7200/256M 해외구매 (4TB, HDWG440)"
17841362,"도시바 N300 7200/512M (18TB, HDWG51J)"
1790810,"도시바 DT01 7200/64M (2TB, DT01ACA200)"
17944349,Seagate IronWolf Pro 패키지 7200/256M ST12000NE0008 (2x12TB)
17944532,Seagate IronWolf Pro 패키지 7200/256M ST20000NE000 (2x20TB)
17944598,Seagate IronWolf Pro 패키지 7200/256M ST20000NE000 (4x20TB)
17979194,"Seagate Exos 7E10 7200/256M (6TB, ST6000NM019B)"
18059456,"Seagate Exos X18 7200/256M (12TB, ST12000NM000J)"
18145979,"Seagate IronWolf Pro 7200/256M (2TB, ST2000NT001)"
18145997,"Seagate IronWolf Pro 7200/256M (4TB, ST4000NT001)"
18146030,"Seagate IronWolf Pro 7200/256M (6TB, ST6000NT001)"
18146048,"Seagate IronWolf Pro 7200/256M (8TB, ST8000NT001)"
18206876,"Seagate IronWolf Pro 7200/256M (10TB, ST10000NT001)"
18206927,"Seagate IronWolf Pro 7200/256M (12TB, ST12000NT001)"
18207026,"Seagate IronWolf Pro 7200/256M (16TB, ST16000NT001)"
18207194,"Seagate IronWolf Pro 7200/256M (20TB, ST20000NT001)"
18437876,"Seagate Exos X18 SAS/7200/256M (14TB, ST14000NM004J)"
18438002,"Seagate Exos X18 SAS/7200/256M (12TB, ST12000NM004J)"
18449081,Seagate IronWolf Pro 패키지 7200/256M ST20000NT001 (2x20TB)
18449120,Seagate IronWolf Pro 패키지 7200/256M ST20000NT001 (4x20TB)
18449318,Seagate IronWolf Pro 패키지 7200/256M ST18000NT001 (2x18TB)
18449429,Seagate IronWolf Pro 패키지 7200/256M ST16000NT001 (2x16TB)
18449444,Seagate IronWolf Pro 패키지 7200/256M ST16000NT001 (4x16TB)
18449624,Seagate IronWolf Pro 패키지 7200/256M ST14000NT001 (1x14TB)
18449657,Seagate IronWolf Pro 패키지 7200/256M ST14000NT001 (2x14TB)
18449681,Seagate IronWolf Pro 패키지 7200/256M ST14000NT001 (4x14TB)
18449777,Seagate IronWolf Pro 패키지 7200/256M ST12000NT001 (2x12TB)
18449792,Seagate IronWolf Pro 패키지 7200/256M ST12000NT001 (4x12TB)
18449891,Seagate IronWolf Pro 패키지 7200/256M ST10000NT001 (1x10TB)
18449912,Seagate IronWolf Pro 패키지 7200/256M ST10000NT001 (2x10TB)
18449930,Seagate IronWolf Pro 패키지 7200/256M ST10000NT001 (4x10TB)
18450128,Seagate IronWolf Pro 패키지 7200/256M ST8000NT001 (2x8TB)
18450152,Seagate IronWolf Pro 패키지 7200/256M ST8000NT001 (4x8TB)
18450329,Seagate IronWolf Pro 패키지 7200/256M ST6000NT001 (2x6TB)
18450362,Seagate IronWolf Pro 패키지 7200/256M ST6000NT001 (4x6TB)
